refund_request_id,customer_id,label_simulated,requested_amount_paise,raw_score,calibrated_probability,stage_a_action,verification_result,posterior_probability,final_action,rules_score,logistic_score,order_id,original_captured_amount_paise,status,exceeds_original_captured_amount
rr_0006696,cus_9013f6284f130ca7,False,3093798,0.00017159730025074135,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00023432221724720977,ord_0033785,7957500,captured,False
rr_0006697,cus_9388922986c7d3e2,False,2957044,0.00022956681357225606,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0015241752708809416,ord_0033790,6348500,captured,False
rr_0006698,cus_dcd6b91c8ab0c55d,False,11811951,0.04422684921697966,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.15,0.1895403739522618,ord_0033792,15468600,captured,False
rr_0006699,cus_9f91abff79dc7ab2,False,1205504,0.00034368836060643613,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.02464309716053157,ord_0033794,1942400,captured,False
rr_0006700,cus_79c27e2b93dc169c,False,85329,0.0002998786502255823,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0004984309918678314,ord_0033802,406800,captured,False
rr_0006701,cus_6856342b22c510a7,False,1272685,0.00022617766327493792,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0002612727092952795,ord_0033810,4928800,captured,False
rr_0006702,cus_70fe1a4802d5171d,False,571154,0.007379582857937498,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.30000000000000004,0.007649145232714089,ord_0033811,756000,captured,False
rr_0006703,cus_105ee7573f47ebe3,False,4235205,0.14069618597182498,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.15,0.7405561440076595,ord_0033826,5510500,captured,False
rr_0006704,cus_a9502cb84f29f537,False,1706153,0.0002221073123776142,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.0011738707585878746,ord_0033837,4731200,captured,False
rr_0006705,cus_4487a99c264aee7a,False,4660486,0.00016908358966315494,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.13693240490557915,ord_0033839,7288600,captured,False
rr_0006706,cus_79c27e2b93dc169c,False,2423190,0.014004011584876472,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.1,0.78487269121236,ord_0033840,3073000,captured,False
rr_0006707,cus_af7f4c17b504897c,False,1031913,0.00020909053219496243,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.04697366346150965,ord_0033842,1619500,captured,False
rr_0006708,cus_9878fa50aee7fef0,False,1332712,0.047212242460164595,0.017857142857142856,AUTO_APPROVE,inconclusive,0.022222222222222223,AUTO_APPROVE,0.1,0.3041005791525375,ord_0033846,1341700,captured,False
rr_0006709,cus_22f32334e443b79d,True,2488377,0.9896619422983173,0.999999,MANUAL_REVIEW,inconclusive,0.999999,MANUAL_REVIEW,0.5,0.9934570587734846,ord_0033854,2456400,captured,True
rr_0006710,cus_40d0615e206c6c75,False,1392556,0.05013706736683919,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.30000000000000004,0.048940281523565526,ord_0033855,1571400,captured,False
rr_0006711,cus_d9caade865504e52,False,4714118,0.7822301676469362,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.8989602509528091,ord_0033860,5118200,captured,False
rr_0006712,cus_2d0c7b949dd54796,False,2536290,0.0007159902649924353,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.005725272679681676,ord_0033862,5224900,captured,False
rr_0006713,cus_5ef16c35b446145c,False,7660200,0.11588698102725326,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.0849196820737437,ord_0033870,8426200,captured,False
rr_0006714,cus_21b544b760e5e05d,False,7872855,0.00037250950110731903,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.10009452765064615,ord_0033872,11816800,captured,False
rr_0006715,cus_87ba03795b8fbccb,False,6722983,0.0007699862119722899,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0006558961077990283,ord_0033879,18247900,captured,False
rr_0006716,cus_7f7e7966841abc89,False,192698,0.0002015456187888992,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00023377414880670238,ord_0033895,615800,captured,False
rr_0006717,cus_c67ca0428e5c471a,False,8233503,0.00038778683792124095,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.1827933596223402,ord_0033910,12475300,captured,False
rr_0006718,cus_b9fa6da107d8bf17,False,2162039,0.01109481646868267,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.04813001544501814,ord_0033911,3022000,captured,False
rr_0006719,cus_c03fc536931e12b4,False,931807,0.0009200148191772942,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.15,0.00042009308150619856,ord_0033918,3093100,captured,False
rr_0006720,cus_0263a2dd6ab28ae2,False,2119736,0.00010065944742935467,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00020981251619367215,ord_0033923,5137700,captured,False
rr_0006721,cus_4c51fa4e09f615e2,False,6713453,0.054444684513646785,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.15,0.6850281072428951,ord_0033932,8864900,captured,False
rr_0006722,cus_c808f355932a19e4,False,1467301,0.00014391737036044386,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0007147530861480007,ord_0033935,2226000,captured,False
rr_0006723,cus_b8989a476ce86926,False,1816704,0.00036490282081164745,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0004174381032521666,ord_0033936,4551700,captured,False
rr_0006724,cus_fcef39ec95c7e1a2,False,471432,0.00045602949167770207,1e-06,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,0.0,0.00107555809375513,ord_0033937,1050600,captured,False
rr_0006725,cus_0183ac6a01783603,False,1521970,0.08211058393728154,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.015532790606431998,ord_0033941,2108500,captured,False
rr_0006726,cus_eb37da12b99700c5,False,1372005,0.004350581169713698,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.04716725929199454,ord_0033943,1580400,captured,False
rr_0006727,cus_d4bfd1b14176700d,False,1293348,0.06010341076683884,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.009397347397232884,ord_0033944,1810900,captured,False
rr_0006728,cus_fabd240fda6b944a,False,2429849,0.05117040186577707,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.02416853386297748,ord_0033949,3420000,captured,False
rr_0006729,cus_a5313a062bc01c3f,False,3267036,0.1537906122964135,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.15,0.5087759723188633,ord_0033955,4465600,captured,False
rr_0006730,cus_29cf64343ab1a905,False,4610639,0.000456348066121364,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.002519598567312532,ord_0033961,8849000,captured,False
rr_0006731,cus_ec5a92c70f3494d9,False,927690,0.0007185927684903836,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.005615399122866427,ord_0033964,1933900,captured,False
rr_0006732,cus_600172b60fa8e647,False,1892157,0.00021050301914063598,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.012222319560743738,ord_0033969,3306000,captured,False
rr_0006733,cus_ca35689f2816e431,True,6490032,0.9961653713708352,0.999999,MANUAL_REVIEW,inconclusive,0.999999,MANUAL_REVIEW,0.2,0.9861841067652397,ord_0033972,5355000,captured,True
rr_0006734,cus_3cab0cfea41d0ef4,True,1612748,0.6596300174976025,0.17857142857142858,VERIFY,inconsistent,0.8327165442709169,RETURN_FIRST,0.25,0.5212758745132844,ord_0033974,1630200,captured,False
rr_0006735,cus_0ca662235c746f98,False,770022,0.0003274627308675428,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0020677128938502865,ord_0033977,1161200,captured,False
rr_0006736,cus_36392b786bb55be4,False,698282,0.00032057517301688286,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00033739880560719026,ord_0033981,3361400,captured,False
rr_0006737,cus_fb5403ef9cce1684,False,542392,0.000254307105176449,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0005854405516118451,ord_0033984,1998700,captured,False
rr_0006738,cus_23a61b67491013ec,False,3496569,0.0005041334096597118,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.25,0.031498381785700524,ord_0033986,5246100,captured,False
rr_0006739,cus_db95da80e5ed904d,False,743726,0.00022261619678367044,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00024193671313792387,ord_0033992,2177700,captured,False
rr_0006740,cus_44ea7c7c34bb9ab7,False,3148895,0.011307037129535758,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.22031314183107248,ord_0033993,3489900,captured,False
rr_0006741,cus_02166feba18f3efd,False,515463,0.00023190991504391727,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0017519992208119026,ord_0033997,938700,captured,False
rr_0006742,cus_0b39f76c13357c16,False,3270666,0.018908744228952723,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.12925718965545988,ord_0033999,3343000,captured,False
rr_0006743,cus_8438b3e161d47482,False,182143,0.0002493094337091509,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00019102015980367257,ord_0034005,574800,captured,False
rr_0006744,cus_1d7b66a324f5dfb6,False,19877498,0.0006601789901827357,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0047846821510520695,ord_0034009,40914600,captured,False
rr_0006745,cus_65c066466013269f,False,3485462,0.17780652249574228,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.15,0.6673700567263927,ord_0034022,4614000,captured,False
rr_0006746,cus_13e0435f979a0ff7,False,14381752,0.00015709623747299728,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0020103855963805083,ord_0034028,36714400,captured,False
rr_0006747,cus_c643a0ce54b93118,False,341904,0.0003384470596452446,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,7.326955514947658e-05,ord_0034033,1335900,captured,False
rr_0006748,cus_2a72d47669ba2415,False,2034435,0.00030247072481314786,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.02395456966728866,ord_0034041,3299400,captured,False
rr_0006749,cus_8ee2910a5afabfcb,False,1072501,0.00018732779842284565,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.30000000000000004,0.07274491319987576,ord_0034045,1642800,captured,False
rr_0006750,cus_5f85172116db38ac,True,2163346,0.9620893421738906,0.8333333333333334,VERIFY,inconsistent,0.9913413302587675,RETURN_FIRST,0.3,0.833511863462937,ord_0034051,3049000,captured,False
rr_0006751,cus_5fd2f5d691a4f3fd,False,445492,0.00045167820252389247,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.012222169996928961,ord_0034052,680000,captured,False
rr_0006752,cus_1468e23ed7d1bf0e,False,358387,0.5711372972255537,0.17857142857142858,VERIFY,inconclusive,0.2136752136752137,RETURN_FIRST,0.25,0.9396262206414544,ord_0034053,366500,captured,False
rr_0006753,cus_0a1f0dbf22a8fff0,False,9281192,0.00037186638792248514,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0019498149644059982,ord_0034057,21624500,captured,False
rr_0006754,cus_0df3174c21c33b33,False,12947970,0.0002588460108900793,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00018492414743698948,ord_0034059,28866600,captured,False
rr_0006755,cus_dce2a8f1255163b3,False,1394414,0.011272659346293743,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.6610892054846397,ord_0034061,1423800,captured,False
rr_0006756,cus_1f7c288ecc829ae1,True,1790274,0.64093589923755,0.17857142857142858,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,0.15,0.975587923020362,ord_0034068,2041500,captured,False
rr_0006757,cus_597fadcf97776c78,False,1741219,0.0005562611710694442,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.15,0.2554122437224142,ord_0034075,2544000,captured,False
rr_0006758,cus_a6bcd568e7ee8065,False,1488770,0.0002132677013118631,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0022882117773012386,ord_0034076,3043000,captured,False
rr_0006759,cus_3306c4f4458d2f77,False,3885616,0.0004015267166395962,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00043836377584803983,ord_0034082,10324000,captured,False
rr_0006760,cus_313a795f72feae20,False,2190369,0.0025699294153242024,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.002909559536779379,ord_0034092,3055400,captured,False
rr_0006761,cus_ee92a7f4690d5ea1,False,89044,0.1257761298605449,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.005669884327209841,ord_0034102,124800,captured,False
rr_0006762,cus_a08589dd6daf863c,False,619094,0.0003794840625703444,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.004514704096028744,ord_0034103,930700,captured,False
rr_0006763,cus_b5f7c66fdd4065df,True,1253468,0.9915136002134298,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.15,0.21969100891081675,ord_0034124,1380300,captured,False
rr_0006764,cus_c674dc2469947edd,True,3080460,0.7327941074669211,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.7661207954017383,ord_0034135,3671600,captured,False
rr_0006765,cus_be843a763395e82b,False,2488478,0.00022406925587179703,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.09271477770953018,ord_0034138,4155000,captured,False
rr_0006766,cus_fc9bc91e34d76a39,False,1339121,0.00017152023231026416,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.00226430097208171,ord_0034141,3073200,captured,False
rr_0006767,cus_8d62f59a2efdb269,False,834352,0.00031273471417351547,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0017368445499841146,ord_0034144,2924700,captured,False
rr_0006768,cus_1b3403efa26bfa5b,False,573256,0.0003181696922493241,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.8,0.01195933607558789,ord_0034145,1416200,captured,False
rr_0006769,cus_baae9a5de2847645,False,1278516,0.0006503109884676555,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0952236740328416,ord_0034150,1905900,captured,False
rr_0006770,cus_7e287d65a5f0c4c2,False,1885034,0.0007750356419083386,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.25,0.7560643797095298,ord_0034152,2820900,captured,False
rr_0006771,cus_bbba1b2dc00e5f52,False,4374761,0.7405020241303134,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.9116228562505226,ord_0034155,5072900,captured,False
rr_0006772,cus_df9721b099ddf829,False,7362046,0.00018215104750410603,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0028939496134433246,ord_0034158,18736200,captured,False
rr_0006773,cus_281f6d65b39653e8,False,3196021,0.046444215717813146,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.2541782786929014,ord_0034161,3673700,captured,False
rr_0006774,cus_aa23564487c5c322,False,2954795,0.08426510361266001,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.830796112289232,ord_0034165,3087600,captured,False
rr_0006775,cus_00cc5e2d6a9a5485,False,3309524,0.7260953699627718,0.5,VERIFY,inconsistent,0.958155907987277,RETURN_FIRST,0.15,0.8592955411211295,ord_0034166,3613400,captured,False
rr_0006776,cus_159b22d4d81e6c43,False,3607949,0.009707536951455802,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.01741841103564093,ord_0034169,4661200,captured,False
rr_0006777,cus_6332d576288f20e5,False,65244,0.00031795901460112964,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0007794214800181707,ord_0034170,165000,captured,False
rr_0006778,cus_1f6666fd1fccc068,False,1494118,0.00015238540629853846,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.010436370257602115,ord_0034171,2149200,captured,False
rr_0006779,cus_fc241d98e08d09a0,False,4401925,0.0009436190519035638,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.4311145000756679,ord_0034174,6386600,captured,False
rr_0006780,cus_e278fecceb866edf,True,12150112,0.7969929237075464,0.5,VERIFY,inconsistent,0.958155907987277,RETURN_FIRST,0.65,0.1246483726799968,ord_0034181,13102200,captured,False
rr_0006781,cus_c5e58a99c3a7093f,False,2244494,0.028530508875870116,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.28834027202178386,ord_0034191,2486100,captured,False
rr_0006782,cus_39a72d6e90944c84,False,6416657,0.00017018745461756804,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.01896036709799479,ord_0034193,10862100,captured,False
rr_0006783,cus_7f6760018a46e466,False,3730188,0.017777132830452725,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.0531541533328998,ord_0034201,3791400,captured,False
rr_0006784,cus_20e2c1952dd78568,False,1698501,0.0005043986091788002,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.0014935444711904153,ord_0034212,4248000,captured,False
rr_0006785,cus_7336e97f200b1ec7,False,1458045,0.0005697720792713002,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.25,0.010775415030137656,ord_0034215,2718800,captured,False
rr_0006786,cus_c42bda4d57d9f0d9,False,700051,0.00046924065980217,1e-06,AUTO_APPROVE,inconsistent,2.2897734911559113e-05,AUTO_APPROVE,0.1,8.932993988766505e-05,ord_0034221,3036800,captured,False
rr_0006787,cus_003ec19f28727f06,False,546582,0.0011726043318855224,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.007972439124380197,ord_0034226,1008000,captured,False
rr_0006788,cus_e2841b07b68733be,True,3055863,0.9614037962177387,0.8333333333333334,VERIFY,inconsistent,0.9913413302587675,RETURN_FIRST,0.3,0.3832244565100395,ord_0034229,4032600,captured,False
rr_0006789,cus_b37e9fb6fc9b7026,False,433470,0.026049766680648782,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.010204801840279788,ord_0034232,532000,captured,False
rr_0006790,cus_01864351aae5a612,False,3004435,0.0001801923347344942,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.020310052517297,ord_0034251,4720400,captured,False
rr_0006791,cus_ad04c75f15eb0d8c,False,1025766,0.00020625799110423495,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.0007931277091381289,ord_0034253,2168500,captured,False
rr_0006792,cus_831ee6ea5867ecf5,False,1601875,0.00027443658525712225,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0030408831916199264,ord_0034261,3277200,captured,False
rr_0006793,cus_4213b95d36a34d44,False,1222048,0.00027312751479547195,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00037074098411427563,ord_0034274,3198700,captured,False
rr_0006794,cus_66362d8a84825121,False,1069661,0.0002392985851191825,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00017880489542145635,ord_0034283,3066100,captured,False
rr_0006795,cus_35ee0b40ab9b768d,False,2528561,0.9171997953503346,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.3,0.6444260072109352,ord_0034286,3113000,captured,False
rr_0006796,cus_456f57d968c3969e,True,3303457,0.9932561169623205,0.999999,MANUAL_REVIEW,inconsistent,0.999999,MANUAL_REVIEW,0.2,0.18547885002811826,ord_0034287,3164600,captured,True
rr_0006797,cus_0312dc3fdc4fbb69,False,3117548,0.5378909846296256,0.17857142857142858,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,0.15,0.9537921640488871,ord_0034291,3617600,captured,False
rr_0006798,cus_97d0c0415b32baf5,False,3149618,0.21583544477014754,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.15,0.7937579151128492,ord_0034293,4473000,captured,False
rr_0006799,cus_4ce85c72cfbb934a,False,798505,0.0006520071491663993,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.00014902796465096467,ord_0034296,2370400,captured,False
rr_0006800,cus_2cb9982ea6f804be,False,5439811,0.00020776103234053617,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.03266987305889653,ord_0034297,10454800,captured,False
rr_0006801,cus_bce426aabb9d96bd,False,262659,0.01918826823456915,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.11743915823979059,ord_0034299,307500,captured,False
rr_0006802,cus_ad9045b123237477,False,1508458,0.00020393435037129555,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.004204957407181334,ord_0034305,3760200,captured,False
rr_0006803,cus_96045bcde49cc135,False,57040541,0.00821361376367348,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.03933443892420905,ord_0034307,58670800,captured,False
rr_0006804,cus_b9f507db269a2a6f,False,230161,0.0005595620063919568,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.0,0.03657921116525809,ord_0034334,380800,captured,False
rr_0006805,cus_b0755d1213a281c6,False,1976577,0.009638552422126434,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.1,0.03393823649512366,ord_0034335,2347300,captured,False
rr_0006806,cus_bd3509e73dea59ea,False,91917,0.0005024917772254357,1e-06,AUTO_APPROVE,inconclusive,1.2499996875000778e-06,AUTO_APPROVE,0.15,0.007305811014085566,ord_0034338,443500,captured,False
rr_0006807,cus_b389124074773f57,False,3063464,0.04304679037800402,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.42273864684792606,ord_0034339,3138000,captured,False
rr_0006808,cus_1dbecf9720e2b88c,False,3879132,0.0005890161749833107,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.44999999999999996,0.01611953231785195,ord_0034341,12720000,captured,False
rr_0006809,cus_4272be18793bd5f1,False,597359,0.8084468867681138,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.5509706353846017,ord_0034343,744000,captured,False
rr_0006810,cus_0c0f4869763ded15,False,10460847,0.7272945925296878,0.5,VERIFY,consistent,0.09835176015736281,AUTO_APPROVE,0.15,0.9648502354916966,ord_0034345,11925000,captured,False
rr_0006811,cus_9192b823ff02ee1b,False,12642,0.00038608323534119646,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0017465524103059853,ord_0034346,32500,captured,False
rr_0006812,cus_e278fecceb866edf,False,1415207,0.00030538645966423825,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.65,0.01528446499644869,ord_0034347,3818700,captured,False
rr_0006813,cus_71e1180b2ee1c1fe,False,4812438,0.00040683149027491737,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0007402149274638529,ord_0034354,10257800,captured,False
rr_0006814,cus_dcff63cd99ab6c16,False,2290115,0.29141510708841817,0.12903225806451613,VERIFY,consistent,0.015903002651414404,AUTO_APPROVE,0.25,0.19576949752266337,ord_0034356,3272300,captured,False
rr_0006815,cus_87bb2c3786f575b9,False,546320,0.0002163990869839834,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0005579127628005232,ord_0034360,1427000,captured,False
rr_0006816,cus_5a2e123baf033bce,False,4895939,0.06156603069991381,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.07729012094677447,ord_0034363,6240300,captured,False
rr_0006817,cus_c11967dd3a6b9117,False,2243722,0.0005391325353688777,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.08224604518262556,ord_0034370,4430500,captured,False
rr_0006818,cus_010343ee66dcf09f,False,4347163,0.0751890430662561,0.0392156862745098,AUTO_APPROVE,consistent,0.004432508937619314,AUTO_APPROVE,0.0,0.7602685364931149,ord_0034372,4416100,captured,False
rr_0006819,cus_010343ee66dcf09f,False,208152,0.02136745787992671,0.017857142857142856,AUTO_APPROVE,inconclusive,0.022222222222222223,AUTO_APPROVE,0.0,0.07625100691351999,ord_0034373,252000,captured,False
rr_0006820,cus_69070d4cd2c35ce3,False,11643120,0.0002862752484581966,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.15,0.05375068853719576,ord_0034380,18180900,captured,False
rr_0006821,cus_c4e1acc9b2011b3c,False,843520,0.00020845578219469505,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.1,0.0008991451140998545,ord_0034385,1599700,captured,False
rr_0006822,cus_5c90f1dc11d671bb,False,1990015,0.00024406225981317759,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.005427860429392972,ord_0034386,3244500,captured,False
rr_0006823,cus_b4963b696a030ab8,False,1490609,0.012019896106055286,0.017857142857142856,AUTO_APPROVE,consistent,0.0019793465426276163,AUTO_APPROVE,0.0,0.03273902810204532,ord_0034397,1927000,captured,False
rr_0006824,cus_fbfd616741b8c296,False,1764297,0.00018551357246486205,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.0009157502670141185,ord_0034399,4723100,captured,False
rr_0006825,cus_881450ef296c8b8d,False,87788,0.2275430308110676,0.08571428571428572,VERIFY,consistent,0.010122729367085073,AUTO_APPROVE,0.0,0.27950322702140384,ord_0034404,118000,captured,False
rr_0006826,cus_83e772de67ebf69a,False,1222703,0.6246473506956164,0.17857142857142858,VERIFY,consistent,0.02316375335874424,AUTO_APPROVE,0.15,0.31279858907883995,ord_0034415,1495500,captured,False
rr_0006827,cus_b1938f0f5a65db38,False,2413653,0.0004059743531996205,1e-06,AUTO_APPROVE,consistent,1e-06,AUTO_APPROVE,0.0,0.005914866631696626,ord_0034420,5334600,captured,False
